Survey,Year,Quarter,Area,SubArea,AphiaID,Species,Age_0,Age_1,Age_2,Age_3,Age_4,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,DateofCalculation
NS-IBTS,2013,3,4,39F0,127143,Pleuronectes platessa,0.0000,0.2479,5.5846,29.1724,35.6439,16.4253,23.3368,9.0577,2.6426,0.0000,0.0000,20181029
NS-IBTS,2013,3,4,40E8,126417,Clupea harengus,0.0000,10027.8750,1184.1688,114.9172,25.3818,11.6571,,,,,,20181029
NS-IBTS,2013,3,4,40E8,126425,Sprattus sprattus,0.0000,591.9456,1866.6329,680.4786,82.9429,0.0000,0.0000,,,,,20181029
NS-IBTS,2013,3,4,40E8,126436,Gadus morhua,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,20181029
NS-IBTS,2013,3,4,40E8,126437,Melanogrammus aeglefinus,0.0000,3.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,20181029
NS-IBTS,2013,3,4,40E8,126438,Merlangius merlangus,0.0000,4.8602,10.2005,21.1419,6.4074,1.6068,0.7832,,,,,20181029
NS-IBTS,2013,3,4,40E8,126441,Pollachius virens,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20181029
NS-IBTS,2013,3,4,40E8,126444,Trisopterus esmarkii,0.0000,2494.8500,95.9500,1.2000,0.0000,0.0000,0.0000,,,,,20181029
NS-IBTS,2013,3,4,40E8,127023,Scomber scombrus,0.0000,0.0000,3.2298,4.8352,2.3070,2.0282,23.5999,,,,,20181029
NS-IBTS,2013,3,4,40E8,127143,Pleuronectes platessa,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20181029
NS-IBTS,2013,3,4,40E9,126417,Clupea harengus,0.0000,16162.4184,9914.0177,1537.1192,535.2500,220.4740,,,,,,20181029
NS-IBTS,2013,3,4,40E9,126425,Sprattus sprattus,0.0000,0.0000,5.3619,7.9619,0.6762,0.0000,0.0000,,,,,20181029
NS-IBTS,2013,3,4,40E9,126436,Gadus morhua,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,20181029
NS-IBTS,2013,3,4,40E9,126437,Melanogrammus aeglefinus,2.0000,0.4000,2.0856,0.7556,2.9450,0.1053,0.5473,,,,,20181029
NS-IBTS,2013,3,4,40E9,126438,Merlangius merlangus,2.0000,1.2499,7.1271,19.4212,7.8790,2.0602,2.4562,,,,,20181029
NS-IBTS,2013,3,4,40E9,126441,Pollachius virens,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20181029
NS-IBTS,2013,3,4,40E9,126444,Trisopterus esmarkii,0.0000,431.4462,38.1473,2.9871,0.0000,0.0000,0.0000,,,,,20181029
NS-IBTS,2013,3,4,40E9,127023,Scomber scombrus,0.0000,1.0102,13.9936,18.8368,5.4323,1.8926,20.6409,,,,,20181029
NS-IBTS,2013,3,4,40E9,127143,Pleuronectes platessa,0.0000,0.0000,0.3077,2.1923,2.0000,1.5000,1.0000,0.5000,0.5000,0.0000,0.0000,20181029
NS-IBTS,2013,3,5,32F1,126417,Clupea harengus,1393.6864,4.5957,1.4053,0.4333,0.1000,0.0833,,,,,,20181029
NS-IBTS,2013,3,5,32F1,126425,Sprattus sprattus,0.0000,24527.6470,447.9251,6.6905,0.5000,0.0000,0.0000,,,,,20181029
NS-IBTS,2013,3,5,32F1,126436,Gadus morhua,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,20181029
NS-IBTS,2013,3,5,32F1,126437,Melanogrammus aeglefinus,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,20181029
NS-IBTS,2013,3,5,32F1,126438,Merlangius merlangus,3503.5485,38.6633,28.9513,18.1831,3.1190,1.1181,0.1667,,,,,20181029
NS-IBTS,2013,3,5,32F1,126441,Pollachius virens,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20181029
NS-IBTS,2013,3,5,32F1,126444,Trisopterus esmarkii,2.0000,38.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,20181029
NS-IBTS,2013,3,5,32F1,127023,Scomber scombrus,0.0000,3.9065,25.3201,12.1192,3.8560,0.9829,0.8152,,,,,20181029
NS-IBTS,2013,3,5,32F1,127143,Pleuronectes platessa,0.0000,0.1667,0.7719,0.9035,0.1579,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20181029
NS-IBTS,2013,3,5,33F2,126417,Clupea harengus,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,20181029
NS-IBTS,2013,3,5,33F2,126425,Sprattus sprattus,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,20181029
NS-IBTS,2013,3,5,33F2,126436,Gadus morhua,0.0000,2.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,20181029
NS-IBTS,2013,3,5,33F2,126437,Melanogrammus aeglefinus,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,20181029
NS-IBTS,2013,3,5,33F2,126438,Merlangius merlangus,0.0000,3.1289,6.3997,5.9357,0.4107,0.1250,0.0000,,,,,20181029
NS-IBTS,2013,3,5,33F2,126441,Pollachius virens,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20181029
NS-IBTS,2013,3,5,33F2,126444,Trisopterus esmarkii,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,20181029
NS-IBTS,2013,3,5,33F2,127023,Scomber scombrus,0.0000,59.9310,148.9316,20.6120,0.4081,0.1087,0.0085,,,,,20181029
NS-IBTS,2013,3,5,33F2,127143,Pleuronectes platessa,0.0000,1.4444,27.3453,76.3819,18.3564,7.2324,6.1346,3.9970,0.1667,0.4706,0.4706,20181029
NS-IBTS,2013,3,5,34F2,126417,Clupea harengus,0.0000,0.0000,0.4615,0.5385,0.0000,0.0000,,,,,,20181029
NS-IBTS,2013,3,5,34F2,126425,Sprattus sprattus,0.0000,3.5294,3.3697,2.6597,0.5000,0.0000,0.0000,,,,,20181029
NS-IBTS,2013,3,5,34F2,126436,Gadus morhua,0.0000,2.7647,1.0000,1.0000,0.0000,0.0000,0.0000,,,,,20181029
NS-IBTS,2013,3,5,34F2,126437,Melanogrammus aeglefinus,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,20181029
NS-IBTS,2013,3,5,34F2,126438,Merlangius merlangus,736.7308,1573.7878,1976.5487,1121.6275,102.7731,49.5378,4.5803,,,,,20181029
NS-IBTS,2013,3,5,34F2,126441,Pollachius virens,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20181029
NS-IBTS,2013,3,5,34F2,126444,Trisopterus esmarkii,1.0000,3.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,20181029
NS-IBTS,2013,3,5,34F2,127023,Scomber scombrus,0.0000,145.2997,2355.1205,872.0196,49.4469,9.8003,3.7130,,,,,20181029
NS-IBTS,2013,3,5,34F2,127143,Pleuronectes platessa,0.0000,0.0000,1.2419,8.5236,2.6741,1.2669,0.5541,0.2377,0.0000,0.1626,0.1626,20181029
NS-IBTS,2013,3,5,35F0,126417,Clupea harengus,0.0000,0.1667,2.5000,1.1667,0.1667,0.0000,,,,,,20181029
NS-IBTS,2013,3,5,35F0,126425,Sprattus sprattus,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,20181029
NS-IBTS,2013,3,5,35F0,126436,Gadus morhua,0.0000,14.0000,2.0000,0.0000,0.0000,0.0000,0.0000,,,,,20181029
NS-IBTS,2013,3,5,35F0,126437,Melanogrammus aeglefinus,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,20181029
NS-IBTS,2013,3,5,35F0,126438,Merlangius merlangus,0.0000,78.2325,194.6433,393.7242,180.5364,92.0196,35.9240,,,,,20181029
NS-IBTS,2013,3,5,35F0,126441,Pollachius virens,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20181029
NS-IBTS,2013,3,5,35F0,126444,Trisopterus esmarkii,0.0000,2.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,20181029
NS-IBTS,2013,3,5,35F0,127023,Scomber scombrus,0.0000,0.0000,0.0000,0.9048,1.7525,1.0721,0.2706,,,,,20181029
NS-IBTS,2013,3,5,35F0,127143,Pleuronectes platessa,0.0000,1.5000,0.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20181029
NS-IBTS,2013,3,5,35F1,126417,Clupea harengus,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,20181029
NS-IBTS,2013,3,5,35F1,126425,Sprattus sprattus,0.0000,2.0000,2.8571,3.1429,0.0000,0.0000,0.0000,,,,,20181029
NS-IBTS,2013,3,5,35F1,126436,Gadus morhua,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,20181029
NS-IBTS,2013,3,5,35F1,126437,Melanogrammus aeglefinus,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,20181029
NS-IBTS,2013,3,5,35F1,126438,Merlangius merlangus,0.0000,2.0278,2.1389,1.5833,0.0000,0.2500,0.0000,,,,,20181029
NS-IBTS,2013,3,5,35F1,126441,Pollachius virens,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20181029
NS-IBTS,2013,3,5,35F1,126444,Trisopterus esmarkii,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,20181029
NS-IBTS,2013,3,5,35F1,127023,Scomber scombrus,0.0000,4.1752,69.7009,29.4318,3.2959,1.0996,0.2966,,,,,20181029
NS-IBTS,2013,3,5,35F1,127143,Pleuronectes platessa,0.0000,152.7111,130.1182,113.7318,29.3845,15.6469,9.2254,4.5294,0.3333,0.5882,1.7311,20181029
NS-IBTS,2013,3,5,35F2,126417,Clupea harengus,0.0000,0.0000,1.1667,0.6667,0.0000,0.1667,,,,,,20181029
NS-IBTS,2013,3,5,35F2,126425,Sprattus sprattus,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,20181029
NS-IBTS,2013,3,5,35F2,126436,Gadus morhua,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,20181029
NS-IBTS,2013,3,5,35F2,126437,Melanogrammus aeglefinus,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,20181029
NS-IBTS,2013,3,5,35F2,126438,Merlangius merlangus,4.0000,1.0000,0.7500,0.2500,0.0000,0.0000,0.0000,,,,,20181029
NS-IBTS,2013,3,5,35F2,126441,Pollachius virens,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20181029
NS-IBTS,2013,3,5,35F2,126444,Trisopterus esmarkii,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,20181029
NS-IBTS,2013,3,5,35F2,127023,Scomber scombrus,0.0000,235.0526,987.3472,206.5061,3.4134,0.5754,0.0412,,,,,20181029
NS-IBTS,2013,3,5,35F2,127143,Pleuronectes platessa,0.0000,2.0889,19.4062,64.7681,42.1577,20.7220,9.3766,6.0688,0.5000,1.2059,1.7059,20181029
NS-IBTS,2013,3,5,36F1,126417,Clupea harengus,1.9188,7.0812,0.0000,0.0000,0.0000,0.0000,,,,,,20181029
NS-IBTS,2013,3,5,36F1,126425,Sprattus sprattus,0.0000,6860.1400,5393.2526,321.8634,0.0000,0.0000,0.0000,,,,,20181029
NS-IBTS,2013,3,5,36F1,126436,Gadus morhua,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,20181029
NS-IBTS,2013,3,5,36F1,126437,Melanogrammus aeglefinus,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,20181029
NS-IBTS,2013,3,5,36F1,126438,Merlangius merlangus,192.6640,43.9849,65.4019,59.6217,14.7088,5.6969,2.1268,,,,,20181029
NS-IBTS,2013,3,5,36F1,126441,Pollachius virens,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20181029
NS-IBTS,2013,3,5,36F1,126444,Trisopterus esmarkii,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,20181029
NS-IBTS,2013,3,5,36F1,127143,Pleuronectes platessa,0.0000,3.5167,30.6150,92.9259,45.6790,21.3396,11.1214,6.6490,1.0000,1.3088,1.8445,20181029
NS-IBTS,2013,3,5,36F2,126417,Clupea harengus,13.0000,5.8947,0.1053,0.0000,0.0000,0.0000,,,,,,20181029
NS-IBTS,2013,3,5,36F2,126425,Sprattus sprattus,0.0000,6826.6990,3505.2202,234.6236,0.0000,0.0000,0.0000,,,,,20181029
NS-IBTS,2013,3,5,36F2,126436,Gadus morhua,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,20181029
NS-IBTS,2013,3,5,36F2,126437,Melanogrammus aeglefinus,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,20181029
NS-IBTS,2013,3,5,36F2,126438,Merlangius merlangus,73.2891,107.9307,97.2498,35.1946,3.0021,2.1245,0.3695,,,,,20181029
NS-IBTS,2013,3,5,36F2,126441,Pollachius virens,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20181029
NS-IBTS,2013,3,5,36F2,126444,Trisopterus esmarkii,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,20181029
NS-IBTS,2013,3,5,36F2,127023,Scomber scombrus,0.0000,0.7092,11.5205,15.2754,10.2872,7.0662,2.1415,,,,,20181029
NS-IBTS,2013,3,5,36F2,127143,Pleuronectes platessa,0.0000,0.3889,14.9355,58.0770,26.5109,11.7036,9.2715,4.7338,0.4167,2.0882,0.8739,20181029
NS-IBTS,2013,3,6,32F2,126417,Clupea harengus,0.0000,0.0000,0.0000,1.9231,0.3846,1.1539,,,,,,20181029
NS-IBTS,2013,3,6,32F2,126425,Sprattus sprattus,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,20181029
NS-IBTS,2013,3,6,32F2,126436,Gadus morhua,0.0000,2.3077,3.3077,0.0000,0.0000,0.0000,0.0000,,,,,20181029
NS-IBTS,2013,3,6,32F2,126437,Melanogrammus aeglefinus,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,20181029
NS-IBTS,2013,3,6,32F2,126438,Merlangius merlangus,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,20181029
NS-IBTS,2013,3,6,32F2,126441,Pollachius virens,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20181029
NS-IBTS,2013,3,6,32F2,126444,Trisopterus esmarkii,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,20181029
NS-IBTS,2013,3,6,32F2,127023,Scomber scombrus,0.0000,6.9819,16.6159,5.6210,3.4430,3.4147,3.6159,,,,,20181029
NS-IBTS,2013,3,6,32F2,127143,Pleuronectes platessa,0.0000,0.6199,5.5694,8.5085,2.5199,1.9346,0.6213,0.4135,0.2746,0.0000,0.0000,20181029
NS-IBTS,2013,3,6,32F3,126417,Clupea harengus,32332.1841,65.3696,2.3958,5.1667,0.5000,0.0000,,,,,,20181029
NS-IBTS,2013,3,6,32F3,126425,Sprattus sprattus,0.0000,27485.3579,39943.1088,5903.4622,742.1327,0.0000,0.0000,,,,,20181029
NS-IBTS,2013,3,6,32F3,126436,Gadus morhua,2.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,20181029
NS-IBTS,2013,3,6,32F3,126437,Melanogrammus aeglefinus,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,20181029
NS-IBTS,2013,3,6,32F3,126438,Merlangius merlangus,3432.8738,1642.5364,90.4739,21.2726,0.5417,0.0625,0.0000,,,,,20181029
NS-IBTS,2013,3,6,32F3,126441,Pollachius virens,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20181029
NS-IBTS,2013,3,6,32F3,126444,Trisopterus esmarkii,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,20181029
NS-IBTS,2013,3,6,32F3,127023,Scomber scombrus,0.0000,202.0970,928.7822,123.6775,26.4337,10.2494,16.5031,,,,,20181029
NS-IBTS,2013,3,6,32F3,127143,Pleuronectes platessa,0.0000,6.5594,0.4406,0.5909,0.2727,0.0909,0.0455,0.0000,0.0000,0.0000,0.0000,20181029
NS-IBTS,2013,3,6,33F3,126417,Clupea harengus,0.0000,0.0000,0.6667,4.6667,0.6667,0.0000,,,,,,20181029
NS-IBTS,2013,3,6,33F3,126425,Sprattus sprattus,0.0000,3.2612,5.9672,2.7002,0.0714,0.0000,0.0000,,,,,20181029
NS-IBTS,2013,3,6,33F3,126436,Gadus morhua,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,20181029
NS-IBTS,2013,3,6,33F3,126437,Melanogrammus aeglefinus,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,20181029
NS-IBTS,2013,3,6,33F3,126438,Merlangius merlangus,2.1667,1.4744,1.4786,1.4915,1.3889,0.0000,0.0000,,,,,20181029
NS-IBTS,2013,3,6,33F3,126441,Pollachius virens,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20181029
NS-IBTS,2013,3,6,33F3,126444,Trisopterus esmarkii,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,20181029
NS-IBTS,2013,3,6,33F3,127023,Scomber scombrus,0.0000,25.2851,19.6304,2.9343,1.3145,0.2797,0.5559,,,,,20181029
NS-IBTS,2013,3,6,33F3,127143,Pleuronectes platessa,0.0000,35.0937,28.3931,32.5156,9.9377,2.9935,1.0664,0.0000,0.0000,0.0000,0.0000,20181029
NS-IBTS,2013,3,6,33F4,126417,Clupea harengus,0.0000,4.5227,1.4773,0.0000,0.0000,0.0000,,,,,,20181029
NS-IBTS,2013,3,6,33F4,126425,Sprattus sprattus,0.0000,0.0000,0.5714,1.3333,0.0952,0.0000,0.0000,,,,,20181029
NS-IBTS,2013,3,6,33F4,126436,Gadus morhua,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,20181029
NS-IBTS,2013,3,6,33F4,126437,Melanogrammus aeglefinus,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,20181029
NS-IBTS,2013,3,6,33F4,126438,Merlangius merlangus,0.0000,0.6364,1.2727,0.0909,0.0000,0.0000,0.0000,,,,,20181029
NS-IBTS,2013,3,6,33F4,126441,Pollachius virens,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20181029
NS-IBTS,2013,3,6,33F4,126444,Trisopterus esmarkii,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,20181029
NS-IBTS,2013,3,6,33F4,127023,Scomber scombrus,0.0000,86.4090,28.7033,3.2599,0.6068,0.5495,0.4714,,,,,20181029
NS-IBTS,2013,3,6,33F4,127143,Pleuronectes platessa,0.0000,11.3421,15.9798,5.9267,0.6681,0.0833,0.0000,0.0000,0.0000,0.0000,0.0000,20181029
NS-IBTS,2013,3,6,34F3,126417,Clupea harengus,0.0000,0.0000,1.0000,0.6667,0.3333,0.0000,,,,,,20181029
NS-IBTS,2013,3,6,34F3,126425,Sprattus sprattus,0.0000,1.0000,1.2143,0.7143,0.0714,0.0000,0.0000,,,,,20181029
NS-IBTS,2013,3,6,34F3,126436,Gadus morhua,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,20181029
NS-IBTS,2013,3,6,34F3,126437,Melanogrammus aeglefinus,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,20181029
NS-IBTS,2013,3,6,34F3,126438,Merlangius merlangus,0.0000,0.0000,0.2500,0.5000,0.2500,0.0000,0.0000,,,,,20181029
NS-IBTS,2013,3,6,34F3,126441,Pollachius virens,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20181029
NS-IBTS,2013,3,6,34F3,126444,Trisopterus esmarkii,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,20181029
NS-IBTS,2013,3,6,34F3,127023,Scomber scombrus,0.0000,379.2526,245.1493,10.7383,1.5361,0.0013,2.2934,,,,,20181029
NS-IBTS,2013,3,6,34F3,127143,Pleuronectes platessa,0.0000,13.6002,14.2827,13.3195,4.4122,1.3164,0.6514,0.1500,0.2676,0.0000,0.0000,20181029
NS-IBTS,2013,3,6,34F4,126417,Clupea harengus,0.0000,1.4432,0.5568,1.0000,0.0000,0.0000,,,,,,20181029
NS-IBTS,2013,3,6,34F4,126425,Sprattus sprattus,0.0000,0.0000,4.5284,3.2771,0.1944,0.0000,0.0000,,,,,20181029
NS-IBTS,2013,3,6,34F4,126436,Gadus morhua,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,20181029
NS-IBTS,2013,3,6,34F4,126437,Melanogrammus aeglefinus,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,20181029
NS-IBTS,2013,3,6,34F4,126438,Merlangius merlangus,2.2024,2.5117,2.6798,0.5506,0.0556,0.0000,0.0000,,,,,20181029
NS-IBTS,2013,3,6,34F4,126441,Pollachius virens,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20181029
NS-IBTS,2013,3,6,34F4,126444,Trisopterus esmarkii,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,20181029
NS-IBTS,2013,3,6,34F4,127023,Scomber scombrus,0.0000,231.4484,174.7883,16.0721,4.4866,1.6443,3.7074,,,,,20181029
NS-IBTS,2013,3,6,34F4,127143,Pleuronectes platessa,0.0000,11.3579,12.6628,11.4201,3.4559,1.9909,0.3948,0.0500,0.1676,0.0000,0.5000,20181029
NS-IBTS,2013,3,6,35F3,126417,Clupea harengus,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,20181029
NS-IBTS,2013,3,6,35F3,126425,Sprattus sprattus,0.0000,2059.7328,16028.5552,11290.9710,806.0389,0.0000,0.0000,,,,,20181029
NS-IBTS,2013,3,6,35F3,126436,Gadus morhua,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,20181029
NS-IBTS,2013,3,6,35F3,126437,Melanogrammus aeglefinus,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,20181029
NS-IBTS,2013,3,6,35F3,126438,Merlangius merlangus,12.2061,3.0433,2.8543,1.3088,0.5556,0.0000,0.0000,,,,,20181029
NS-IBTS,2013,3,6,35F3,126441,Pollachius virens,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20181029
NS-IBTS,2013,3,6,35F3,126444,Trisopterus esmarkii,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,20181029
NS-IBTS,2013,3,6,35F3,127023,Scomber scombrus,0.0000,3.9867,26.3656,6.1406,2.3679,0.5518,0.5874,,,,,20181029
NS-IBTS,2013,3,6,35F3,127143,Pleuronectes platessa,0.0000,14.5102,10.2724,6.9083,1.3562,0.7790,0.1739,0.0000,0.0000,0.0000,0.0000,20181029
NS-IBTS,2013,3,6,35F4,126417,Clupea harengus,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,20181029
NS-IBTS,2013,3,6,35F4,126425,Sprattus sprattus,0.0000,90.4465,3231.6920,2353.0233,220.5182,0.0000,0.0000,,,,,20181029
NS-IBTS,2013,3,6,35F4,126436,Gadus morhua,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,20181029
NS-IBTS,2013,3,6,35F4,126437,Melanogrammus aeglefinus,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,20181029
NS-IBTS,2013,3,6,35F4,126438,Merlangius merlangus,1127.9277,30.0364,10.7803,1.3618,0.2778,0.0000,0.0000,,,,,20181029
NS-IBTS,2013,3,6,35F4,126441,Pollachius virens,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20181029
NS-IBTS,2013,3,6,35F4,126444,Trisopterus esmarkii,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,20181029
NS-IBTS,2013,3,6,35F4,127023,Scomber scombrus,0.0000,252.5807,67.4170,7.6368,1.0098,0.5975,0.7582,,,,,20181029
NS-IBTS,2013,3,6,35F4,127143,Pleuronectes platessa,0.0000,4.6898,8.1976,3.3332,1.1078,0.5539,0.0000,0.0000,0.1176,0.0000,0.0000,20181029
NS-IBTS,2013,3,6,36F3,126417,Clupea harengus,28.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,20181029
NS-IBTS,2013,3,6,36F3,126425,Sprattus sprattus,6.0000,2596.8547,1927.6349,206.7947,38.0311,0.0000,0.0000,,,,,20181029
NS-IBTS,2013,3,6,36F3,126436,Gadus morhua,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,20181029
NS-IBTS,2013,3,6,36F3,126437,Melanogrammus aeglefinus,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,20181029
NS-IBTS,2013,3,6,36F3,126438,Merlangius merlangus,74.8703,24.2143,6.7964,1.5912,0.4028,0.1250,0.0000,,,,,20181029
NS-IBTS,2013,3,6,36F3,126441,Pollachius virens,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20181029
NS-IBTS,2013,3,6,36F3,126444,Trisopterus esmarkii,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,20181029
NS-IBTS,2013,3,6,36F3,127143,Pleuronectes platessa,0.0000,10.3894,19.6439,13.9490,2.8900,0.7250,0.4027,0.0000,0.0000,0.0000,0.0000,20181029
NS-IBTS,2013,3,6,36F4,126417,Clupea harengus,19.8824,0.1176,0.0000,0.0000,0.0000,0.0000,,,,,,20181029
NS-IBTS,2013,3,6,36F4,126425,Sprattus sprattus,0.0000,2.4412,6.1737,1.1789,0.2061,0.0000,0.0000,,,,,20181029
NS-IBTS,2013,3,6,36F4,126436,Gadus morhua,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,20181029
NS-IBTS,2013,3,6,36F4,126437,Melanogrammus aeglefinus,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,20181029
NS-IBTS,2013,3,6,36F4,126438,Merlangius merlangus,3593.8633,90.7999,20.7621,9.3957,1.7083,0.1250,0.0000,,,,,20181029
NS-IBTS,2013,3,6,36F4,126441,Pollachius virens,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20181029
NS-IBTS,2013,3,6,36F4,126444,Trisopterus esmarkii,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,20181029
